cum_pct_facilities,cum_pct_measure,measure,GROUP
0.0427154843630816,0,N_VIOLATIONS,electric
0.0430968726163234,0,N_VIOLATIONS,electric
0.0434782608695652,0,N_VIOLATIONS,electric
0.043859649122807,0,N_VIOLATIONS,electric
0.0442410373760488,0,N_VIOLATIONS,electric
0.0446224256292906,0,N_VIOLATIONS,electric
0.0450038138825324,0,N_VIOLATIONS,electric
0.0453852021357742,0,N_VIOLATIONS,electric
0.045766590389016,0,N_VIOLATIONS,electric
0.0461479786422578,0,N_VIOLATIONS,electric
0.0465293668954996,0,N_VIOLATIONS,electric
0.0469107551487414,0,N_VIOLATIONS,electric
0.0472921434019832,0,N_VIOLATIONS,electric
0.047673531655225,0,N_VIOLATIONS,electric
0.0480549199084668,0,N_VIOLATIONS,electric
0.0484363081617086,0,N_VIOLATIONS,electric
0.0488176964149504,0,N_VIOLATIONS,electric
0.0491990846681922,0,N_VIOLATIONS,electric
0.049580472921434,0,N_VIOLATIONS,electric
0.0499618611746758,0,N_VIOLATIONS,electric
0.0503432494279176,0,N_VIOLATIONS,electric
0.0507246376811594,0,N_VIOLATIONS,electric
0.0511060259344012,0,N_VIOLATIONS,electric
0.051487414187643,0,N_VIOLATIONS,electric
0.0518688024408848,0,N_VIOLATIONS,electric
0.0522501906941266,0,N_VIOLATIONS,electric
0.0526315789473684,0,N_VIOLATIONS,electric
0.0530129672006102,0,N_VIOLATIONS,electric
0.053394355453852,0,N_VIOLATIONS,electric
0.0537757437070938,0,N_VIOLATIONS,electric
0.0541571319603356,0,N_VIOLATIONS,electric
0.0545385202135774,0,N_VIOLATIONS,electric
0.0549199084668192,0,N_VIOLATIONS,electric
0.055301296720061,0,N_VIOLATIONS,electric
0.0556826849733028,0,N_VIOLATIONS,electric
0.0560640732265446,0,N_VIOLATIONS,electric
0.0564454614797864,0,N_VIOLATIONS,electric
0.0568268497330282,0,N_VIOLATIONS,electric
0.05720823798627,0,N_VIOLATIONS,electric
0.0575896262395118,0,N_VIOLATIONS,electric
0.0579710144927536,0,N_VIOLATIONS,electric
0.0583524027459954,0,N_VIOLATIONS,electric
0.0587337909992372,0,N_VIOLATIONS,electric
0.059115179252479,0,N_VIOLATIONS,electric
0.0594965675057208,0,N_VIOLATIONS,electric
0.0598779557589626,0,N_VIOLATIONS,electric
0.0602593440122044,0,N_VIOLATIONS,electric
0.0606407322654462,0,N_VIOLATIONS,electric
0.061022120518688,0,N_VIOLATIONS,electric
0.0614035087719298,0,N_VIOLATIONS,electric
0.0617848970251716,0,N_VIOLATIONS,electric
0.0621662852784134,0,N_VIOLATIONS,electric
0.0625476735316552,0,N_VIOLATIONS,electric
0.062929061784897,0,N_VIOLATIONS,electric
0.0633104500381388,0,N_VIOLATIONS,electric
0.0636918382913806,0,N_VIOLATIONS,electric
0.0640732265446224,0,N_VIOLATIONS,electric
0.0644546147978642,0,N_VIOLATIONS,electric
0.064836003051106,0,N_VIOLATIONS,electric
0.0652173913043478,0,N_VIOLATIONS,electric
0.0655987795575896,0,N_VIOLATIONS,electric
0.0659801678108314,0,N_VIOLATIONS,electric
0.0663615560640732,0,N_VIOLATIONS,electric
0.066742944317315,0,N_VIOLATIONS,electric
0.0671243325705568,0,N_VIOLATIONS,electric
0.0675057208237986,0,N_VIOLATIONS,electric
0.0678871090770404,0,N_VIOLATIONS,electric
0.0682684973302822,0,N_VIOLATIONS,electric
0.068649885583524,0,N_VIOLATIONS,electric
0.0690312738367658,0,N_VIOLATIONS,electric
0.0694126620900076,0,N_VIOLATIONS,electric
0.0697940503432494,0,N_VIOLATIONS,electric
0.0701754385964912,0,N_VIOLATIONS,electric
0.070556826849733,0,N_VIOLATIONS,electric
0.0709382151029748,0,N_VIOLATIONS,electric
0.0713196033562166,0,N_VIOLATIONS,electric
0.0717009916094584,0,N_VIOLATIONS,electric
0.0720823798627002,0,N_VIOLATIONS,electric
0.072463768115942,0,N_VIOLATIONS,electric
0.0728451563691838,0,N_VIOLATIONS,electric
0.0732265446224256,0,N_VIOLATIONS,electric
0.0736079328756674,0,N_VIOLATIONS,electric
0.0739893211289092,0,N_VIOLATIONS,electric
0.074370709382151,0,N_VIOLATIONS,electric
0.0747520976353928,0,N_VIOLATIONS,electric
0.0751334858886346,0,N_VIOLATIONS,electric
0.0755148741418764,0,N_VIOLATIONS,electric
0.0758962623951182,0,N_VIOLATIONS,electric
0.07627765064836,0,N_VIOLATIONS,electric
0.0766590389016018,0,N_VIOLATIONS,electric
0.0770404271548436,0,N_VIOLATIONS,electric
0.0774218154080854,0,N_VIOLATIONS,electric
0.0778032036613272,0,N_VIOLATIONS,electric
0.078184591914569,0,N_VIOLATIONS,electric
